site,XGB_prob,RF_prob,SVM_prob
363,0.000564374,0,0.011220161
57,0.008816854,0.02,0.03855562
256,0.000240684,0,0.00539104
229,0.002018774,0.04,0.047494036
1159,0.003992151,0.03,0.013091146
239,4.12E-05,0,0.000926114
1169,3.56E-05,0,0.016314906
206,7.20E-05,0.01,0.006596313
151,2.03E-05,0.01,0.025881254
1081,2.21E-05,0,0.008832146
230,0.000114795,0,0.006511408
160,5.28E-05,0,0.040320926
63,0.000100553,0.01,0.001589331
239,4.01E-06,0,0.002564195
1169,0.000389244,0.06,0.089346404
429,5.79E-05,0,0.004302449
415,0.00070381,0,0.018872065
206,7.68E-05,0,0.00333204
115,0.00072543,0.08,0.060967046
55,0.000182032,0.01,0.031395294
235,0.000472612,0,0.004689104
1165,0.000200396,0.01,0.058552375
235,0.000266067,0.03,0.016017789
1165,6.28E-06,0,0.014794846
124,3.31E-05,0,0.020819925
1054,0.000131004,0,0.007058708
115,0.144573867,0.67,0.470190291
1045,0.720574915,0.21,0.237509051
629,2.78E-05,0,0.006960613
140,0.000240453,0.01,0.036098776
820,0.062708959,0.17,0.089386452
305,0.068315335,0.09,0.044690758
103,3.29E-05,0,0.004418459
316,0.000162047,0,0.011449944
239,6.06E-06,0,0.003901688
1169,0.000204736,0.01,0.021469632
768,4.58E-05,0,0.004230111
239,0.000141183,0,0.021737631
1169,0.027443906,0.03,0.059233714
734,0.000509008,0,0.01364364
498,0.046504155,0.17,0.198564176
80,0.013632879,0.01,0.045035333
147,0.042042278,0.38,0.08931714
1077,0.003475308,0.1,0.031200549
140,2.23E-05,0,0.013831459
606,0.141398922,0.15,0.656745403
624,0.000166809,0.02,0.006174174
777,4.16E-05,0,0.000949587
185,0.000125685,0,0.019495136
228,0.000386241,0,0.002971856
77,1.24E-05,0,0.000160548
1007,0.001099306,0.01,0.00705325
36,0.000607399,0.03,0.074170812
149,0.124018081,0.14,0.047840573
109,0.000197328,0,0.010242985
206,0.000527008,0.01,0.022144313
239,0.009815113,0.04,0.02112894
1169,0.000121812,0,0.020388174
438,0.000427081,0,0.007865525
375,0.000126411,0,0.023819687
74,0.00080059,0.03,0.038698298
44,0.000193505,0,0.018458635
974,0.000947814,0,0.059594254
365,0.181842253,0.01,0.09858938
642,0.04011558,0.04,0.022404854
172,0.011348342,0.12,0.024138891
615,2.65E-05,0.01,0.005747058
408,0.000283718,0,0.042770079
237,0.032998096,0.07,0.269740265
1167,0.053284988,0.15,0.078569079
309,0.000111781,0.02,0.005407805
666,3.57E-05,0,0.011088473
237,7.34E-06,0.02,0.002294974
1167,9.41E-05,0,0.004695411
707,0.000449098,0,0.03821692
20,0.059662603,0.08,0.49011756
39,3.71E-05,0,0.010056831
234,5.22E-05,0,0.024654932
698,0.000175637,0,0.034408454
87,0.004324257,0.02,0.076453895
1017,0.00846618,0.07,0.076789279
25,0.030686188,0.02,0.088303417
635,0.029597756,0.15,0.092145291
191,0.143876508,0.32,0.778990868
438,0.000152548,0,0.007858781
269,5.74E-06,0,0.004068873
358,0.001738531,0.04,0.011924221
177,0.000316254,0.07,0.004166493
256,6.12E-06,0,0.002326159
322,0.029490633,0.18,0.354908267
66,0.000112764,0.02,0.019119195
259,3.70E-05,0,0.037454075
237,0.032265916,0.11,0.089334755
1167,0.070975192,0.54,0.852935704
751,8.44E-06,0,0.00199816
297,0.000214243,0,0.006034064
82,0.017293425,0.06,0.026636275
230,0.001274834,0.03,0.025801101
1160,0.001622582,0.01,0.063074428
639,0.002536706,0.02,0.077104887
625,0.000406063,0.01,0.061377723
253,0.002973774,0,0.016207174
367,0.000918632,0,0.001343332
78,1.94E-05,0,0.001758833
1008,0.00034352,0.01,0.035470611
173,0.000493785,0,0.038867298
170,7.45E-05,0.01,0.002820886
217,0.016984204,0.08,0.111388178
263,0.000217381,0,0.00788981
228,0.001309256,0,0.016626088
1158,0.000220766,0.02,0.073788862
135,0.117904939,0.17,0.08529922
351,0.000151354,0,0.008295871
239,3.33E-05,0,0.002969787
1169,0.003283744,0,0.0406606
350,9.95E-06,0,0.009122213
482,3.55E-05,0,0.023403432
239,0.000618441,0.03,0.00289749
1169,0.000693979,0,0.024383038
167,0.004606932,0.01,0.032451315
1097,0.002095416,0.01,0.031895816
59,1.46E-05,0,0.001203556
239,0.002509427,0.01,0.002833004
1169,0.015009862,0.06,0.029766312
207,0.000134122,0.02,0.032575322
213,0.001338772,0.05,0.066619493
239,0.098002605,0.09,0.243343384
1169,0.024807498,0.19,0.128265022
579,0.000191842,0,0.004537231
474,0.03765972,0.07,0.080155293
239,0.000241193,0,0.001781928
1169,0.000238881,0,0.002677047
340,2.06E-06,0,0.021560936
22,2.28E-05,0,0.000816427
232,6.62E-05,0,0.03401494
697,5.77E-05,0,0.006229668
135,0.000305951,0,0.002396188
33,0.00023703,0,0.015798216
674,0.138338089,0.23,0.90669143
77,4.13E-05,0,0.001679467
1007,2.08E-05,0,0.006504934
286,0.00330522,0,0.010309791
382,3.78E-05,0,0.004295296
154,0.003059925,0,0.09451651
818,0.000645668,0,0.028752308
239,1.14E-05,0,0.002860977
1169,0.000264588,0,0.037864197
235,0.015361367,0.04,0.459744109
1165,6.04E-05,0,0.00463857
350,0.052116659,0.63,0.279309495
167,0.000778461,0,0.017385536
79,1.20E-05,0,0.001070217
406,0.000893827,0.01,0.017793778
415,0.00030008,0,0.018371566
815,0.004499841,0.01,0.008183961
239,0.000587292,0.01,0.012955407
1169,3.94E-05,0.02,0.011276648
513,0.00154257,0,0.012138752
88,0.000588225,0,0.008136743
66,1.70E-05,0,0.002854867
115,0.000703001,0.01,0.066073329
351,0.000255816,0,0.011570513
699,0.000329748,0,0.009004127
411,0.215146378,0.09,0.009699106
868,0.000104609,0,0.011041767
593,0.000553094,0,0.010974151
136,3.41E-05,0,0.002308409
1066,0.000527643,0,0.016075752
625,0.004229846,0.02,0.052816369
703,0.167181313,0.4,0.306691301
238,0.012086952,0.11,0.080740864
1168,0.159608364,0.33,0.658029469
66,6.87E-05,0,0.029507561
408,0.00027738,0,0.039283997
115,0.00012654,0,0.012137388
692,0.000106966,0,0.013130255
791,0.000155009,0,0.006934888
239,0.000183304,0,0.005007364
1169,0.002859477,0.02,0.022229484
388,0.08455079,0.51,0.823517025
508,0.000306251,0,0.019594475
105,0.039535474,0.05,0.271052056
28,0.000112158,0,0.039393574
329,0.000370352,0,0.008376325
239,0.000153104,0.02,0.017747965
1169,0.000428443,0,0.005637369
77,5.51E-06,0,0.002016733
1007,5.19E-05,0,0.017586011
68,0.000158848,0.01,0.037013462
18,3.34E-05,0,0.007298354
239,0.047261629,0.11,0.173546489
1169,0.015769811,0.39,0.241256499
110,0.018416757,0.08,0.089374694
529,0.002182377,0,0.007475851
471,9.08E-05,0,0.029289665
48,1.39E-05,0,0.000477558
978,0.000140505,0,0.039931493
239,0.000247948,0,0.017446417
407,0.000179066,0,0.052798152
440,0.005266015,0.01,0.08934721
208,2.14E-05,0,0.011303777
239,7.29E-05,0,0.007052871
1169,6.68E-05,0.01,0.001168785
188,0.000114359,0,0.006422053
369,0.001106599,0.02,0.00566908
455,0.000727201,0,0.048944454
509,0.018755708,0.16,0.107576399
239,0.003346089,0,0.023777487
1169,2.36E-05,0,0.000862917
71,0.003683575,0.02,0.024243526
115,0.000362493,0,0.026506085
239,1.87E-05,0,0.001215271
1169,0.045871187,0.07,0.130775751
802,0.000146896,0,0.014236779
296,0.009579606,0.01,0.020660609
138,0.097139962,0.2,0.5
608,0.001380062,0,0.085263645
281,3.58E-05,0,0.001206073
388,0.002907904,0.02,0.070547004
265,0.000789319,0.01,0.031322428
604,0.002764421,0,0.020876656
81,0.021104446,0.06,0.044745645
184,0.006365154,0.06,0.017926737
100,0.044671305,0.03,0.202430275
92,0.096646622,0.17,0.171057447
107,0.000189656,0,0.004734395
785,1.76E-05,0,0.005232404
786,8.47E-05,0,0.003997985
46,0.000173292,0.01,0.063559334
219,0.14880608,0.2,0.118525826
1149,0.035989277,0.03,0.089377317
386,0.005160644,0,0.060155164
385,0.005655042,0.01,0.037298523
390,0.0001265,0,0.020596118
207,3.89E-05,0.01,0.009774138
286,0.011180202,0.02,0.110721711
109,0.000280291,0,0.008374477
140,0.013539172,0.1,0.206031849
1070,0.112884477,0.16,0.066179284
239,0.000157485,0,0.011009534
1169,0.001482864,0,0.016910055
846,0.000152462,0,0.012952757
779,4.92E-05,0,0.002824282
83,0.014968753,0.01,0.045567786
709,0.051234517,0.03,0.081556276
903,0.017121188,0.06,0.079027106
82,0.08295919,0.2,0.692750692
376,0.000211591,0.01,0.011294256
532,0.000125566,0,0.011016849
488,8.78E-06,0,0.00807995
172,0.010220089,0.08,0.022468027
239,0.01641486,0.09,0.077673087
1169,0.000360882,0.01,0.008259206
46,0.245523006,0.48,0.672908934
643,8.50E-05,0.01,0.005138253
19,0.018264808,0,0.085734909
46,0.000124782,0,0.012475275
203,0.000478229,0.01,0.014655599
1133,0.001067402,0.05,0.022983095
198,0.00010603,0,0.004743976
59,0.000405363,0,0.010172504
237,0.004125549,0.02,0.039739263
1167,0.003186377,0.03,0.026818237
493,6.13E-05,0,0.003406523
206,5.13E-05,0,0.009128218
498,2.51E-06,0,0.013119812
22,0.112920292,0.17,0.610046685
872,0.031693056,0.02,0.13595673
86,3.55E-05,0,0.003579765
331,8.81E-05,0,0.010799337
671,0.024750091,0.01,0.022265098
63,0.058680452,0.09,0.089352062
380,9.19E-05,0,0.011345122
166,6.88E-05,0,0.011529107
194,3.22E-06,0,0.000266249
1124,0.000445245,0,0.089328938
323,0.000513106,0.01,0.010006959
835,0.320322216,0.26,0.906771541
484,3.49E-05,0.03,0.009978033
239,0.060294021,0.13,0.086752984
1169,0.149882406,0.06,0.204420606
239,0.000510682,0,0.005112697
1169,6.92E-05,0,0.039166261
191,0.000644169,0,0.002815925
797,0.033152957,0.01,0.100977301
64,0.002293618,0,0.02375928
994,0.069199674,0.09,0.411501598
239,0.000362831,0,0.00577843
219,0.002495265,0.04,0.027999412
1149,0.015253191,0,0.059608491
230,0.899377167,0.22,0.92752052
791,6.16E-05,0.01,0.001147108
239,0.000423552,0,0.003398249
1169,0.00385629,0.07,0.152476266
151,0.001330494,0.09,0.015472983
58,5.13E-05,0,0.035553401
316,0.002674707,0.04,0.043313438
289,0.035788402,0.06,0.060327453
98,0.000227174,0,0.003789423
112,0.000116818,0,0.004375906
162,0.002360815,0.04,0.016489796
235,0.010473468,0.03,0.089405313
828,0.181980401,0.16,0.763169799
400,6.30E-05,0.01,0.063014379
713,0.119248129,0.12,0.517471532
206,0.000193468,0,0.01085512
613,0.000441531,0,0.002964462
110,1.32E-05,0,0.002832111
239,1.86E-05,0.01,0.000733359
1169,6.36E-06,0,0.003851599
353,0.000279578,0,0.00110348
769,1.94E-05,0,0.000421754
238,0.000223169,0.01,0.008464373
256,0.000424992,0,0.019988487
135,0.024180518,0.1,0.060215329
498,0.000201013,0.2,0.041348124
175,0.000492401,0,0.010309949
86,4.73E-06,0,0.000560016
1016,6.16E-05,0,0.007983156
92,2.50E-05,0,0.001464519
62,0.000104381,0,0.027137203
45,7.64E-05,0,0.000840931
103,0.002540516,0.09,0.026931474
239,7.37E-05,0.01,0.007274694
1169,0.000122768,0,0.004915052
57,0.000295748,0,0.032001559
788,0.005470003,0.05,0.019032328
69,0.056794766,0.19,0.11153299
999,0.016240349,0.05,0.059062645
215,0.001545041,0,0.00335238
77,0.116181165,0.09,0.358277035
1007,0.000684934,0.01,0.079186214
64,1.64E-05,0,0.000640138
498,0.00575299,0.02,0.005748347
156,0.000397753,0,0.044960091
22,0.005624859,0.01,0.039853616
239,0.000164458,0,0.00614231
1169,0.000131284,0,0.008219915
81,1.37E-05,0,0.006467389
621,0.107335888,0.21,0.774726421
239,0.00017905,0,0.002692251
1169,6.75E-05,0.01,0.010370913
111,0.013387368,0.11,0.336472523
882,8.44E-05,0,0.005115737
286,0.000330079,0,0.01445967
105,0.003805157,0.06,0.089303797
415,0.007380427,0.01,0.02159326
88,9.71E-06,0,0.024524095
67,0.009219796,0.13,0.066961627
239,5.79E-05,0,0.000992041
1169,7.75E-05,0.02,0.015892708
88,0.001699479,0.03,0.010085215
363,9.79E-05,0,0.010678699
239,0.000508838,0.01,0.004897075
1169,0.000392209,0.04,0.061347972
115,8.91E-05,0,0.002475974
1045,0.000689154,0.04,0.011542295
175,5.48E-05,0,0.03430728
88,5.68E-05,0.01,0.052555634
224,1.72E-05,0,0.02280921
47,0.079249769,0.2,0.11597911
394,0.000651934,0,0.060964636
274,0.089175433,0.07,0.095138648
229,5.39E-05,0.05,0.049156732
1159,0.001229907,0,0.001591149
263,0.000517473,0.04,0.032872903
109,3.04E-05,0,0.003089616
239,1.53E-05,0,0.001219496
1169,8.36E-05,0,0.007335486
388,0.000147846,0.02,0.064583264
73,0.000131061,0,0.005020969
238,0.214878097,0.21,0.400947271
1168,0.301298052,0.2,0.709036005
239,7.68E-06,0,0.000849675
1169,0.001570486,0.13,0.026428618
84,0.002943557,0.02,0.032059968
238,3.25E-05,0,0.000983832
239,0.000384233,0.01,0.030479882
1169,0.111843236,0.16,0.433715005
831,0.091163293,0.07,0.536278218
195,0.001289456,0,0.017999902
1125,0.000207749,0.01,0.035822454
236,0.000152403,0,0.008316869
218,0.007041286,0,0.012952333
1148,0.071568877,0.14,0.242030356
917,1.17E-05,0,0.010143072
493,0.015467255,0.05,0.088956934
239,0.00093729,0,0.00356472
1169,0.00026832,0,0.006258039
22,0.013391318,0.31,0.021590755
239,1.71E-05,0,0.010545444
1169,0.000253923,0,0.007868622
114,8.53E-06,0,0.001227894
861,0.007836497,0.12,0.076427361
110,0.000137735,0,0.057454505
239,0.098215714,0.21,0.214722382
1169,0.841659486,0.22,0.685171994
238,0.00101593,0.02,0.033393286
1168,0.000972962,0,0.129731092
620,0.152451023,0.01,0.039834155
91,0.008171233,0.03,0.005624725
157,2.18E-05,0,0.002048243
281,8.25E-05,0,0.014365565
388,0.083003588,0.03,0.029029934
544,5.08E-05,0.01,0.014034307
77,0.062218539,0.17,0.221993164
1007,0.108533017,0.11,0.484593378
239,0.031905387,0.11,0.411564055
1169,0.015075722,0.04,0.142414225
556,0.003539921,0.02,0.032899889
693,4.24E-05,0,0.004445332
583,0.00262607,0.1,0.018508245
644,0.000366168,0.01,0.002166455
28,0.001958853,0,0.009374763
131,0.003897517,0.01,0.029009278
687,0.006575272,0.03,0.083605431
236,0.000230018,0,0.008286693
108,7.64E-05,0,0.002537804
752,0.001116068,0.02,0.021179511
361,0.002551646,0,0.045341719
366,0.000920773,0,0.009684643
325,3.88E-05,0,0.008379691
262,0.00026774,0,0.032583679
523,0.000101224,0,0.055356609
114,0.000103424,0,0.011749102
86,0.064695328,0.07,0.807367894
577,0.000114716,0,0.011155551
237,0.000540166,0.02,0.001271445
1167,0.003234691,0.04,0.092582272
129,5.74E-05,0,0.025888194
69,8.38E-05,0.01,0.072595868
57,7.37E-05,0.01,0.001945694
63,0.000218106,0,0.013747433
580,3.32E-05,0,0.03174168
901,1.75E-05,0,0.004415613
515,0.01337508,0.04,0.08928951
79,0.000117005,0.01,0.038613295
620,1.29E-05,0,0.014692632
336,0.001932777,0.04,0.136967991
46,0.02836602,0.16,0.08941291
95,0.000242504,0.02,0.003822618
405,6.55E-05,0,0.005180969
474,0.047801387,0.03,0.047515626
376,3.18E-05,0,0.004594705
66,9.55E-06,0.01,0.015196788
763,6.28E-05,0,0.001753955
498,0.00667131,0,0.020715617
238,1.37E-05,0,0.000130407
1168,0.002247023,0,0.037063447
791,4.13E-05,0.01,0.007162594
648,5.85E-05,0,0.00135417
93,0.015514626,0.02,0.184141094
135,0.000120137,0.01,0.039251884
88,0.000151524,0,0.002403186
598,3.07E-06,0,0.087231758
239,8.74E-06,0,0.004228157
1169,0.003408924,0.04,0.041244153
361,0.573307455,0.19,0.063231993
239,5.97E-05,0,0.002980691
1169,0.000684473,0.03,0.047345657
240,5.72E-05,0.01,0.04197052
239,0.005445224,0.06,0.011681497
1169,4.03E-06,0.01,0.01489328
905,0.000124531,0,0.003812353
352,4.42E-05,0,0.006370004
220,1.01E-05,0,0.001043998
1150,5.18E-05,0,0.004785996
249,3.91E-05,0,0.0016642
60,0.037767936,0.05,0.129421726
54,0.001071228,0.02,0.005073588
239,2.70E-05,0.03,0.010341864
1169,0.003284341,0.02,0.018708092
38,0.000118282,0,0.004936026
311,5.54E-06,0,0.012624924
239,0.001484731,0,0.007687888
382,0.127607629,0.13,0.287175657
239,0.000150988,0.02,0.005407731
1169,1.73E-05,0,0.002230197
311,2.67E-05,0,0.005294156
217,0.000136173,0.01,0.006287848
293,8.27E-05,0,0.089424498
70,0.000194762,0.01,0.038680921
107,0.000101532,0.01,0.045949347
685,0.001630006,0.02,0.016393796
302,4.69E-05,0,0.003335041
109,3.82E-05,0,0.035601506
32,0.00164732,0.02,0.008342049
115,8.03E-06,0,0.021070531
28,0.000186939,0,0.01735518
711,9.11E-05,0,0.004063626
108,0.000378289,0.02,0.008612151
552,0.013502423,0.11,0.037176717
230,0.000784232,0,0.000936225
1160,0.002235073,0.04,0.035960767
385,0.003458227,0.04,0.011032616
329,0.000186385,0.02,0.022461376
239,0.001317828,0.01,0.021779606
1169,8.83E-06,0,0.005034871
110,0.000549375,0,0.005562514
239,6.45E-05,0,0.006048458
1169,0.000564248,0.01,0.03661024
176,0.009358135,0.01,0.013458747
1106,0.00345608,0.02,0.01337646
187,0.000120779,0,0.009769434
845,1.55E-05,0.01,0.002178891
172,0.00041086,0,0.015881357
642,0.000579414,0,0.080565442
491,0.000285317,0,0.025780629
230,0.000250512,0,0.016885443
1160,0.066541739,0.06,0.222343627
570,0.000182164,0,0.002221428
410,0.026030494,0.06,0.177827189
88,0.0175798,0.04,0.048367498
604,0.000159407,0,0.00551127
202,0.000229933,0,0.000525979
239,0.00080286,0.02,0.003259522
1169,0.018569048,0.13,0.197245885
239,0.001070752,0.04,0.042140868
1169,0.008557914,0.01,0.022484107
237,0.089234203,0.23,0.646318434
1167,0.572473943,0.33,0.950012592
290,0.000166623,0.01,0.002839642
526,0.000387366,0.01,0.007333256
289,6.87E-05,0,0.030351729
169,0.000142169,0.04,0.010660797
809,2.42E-05,0,0.005119796
239,1.21E-05,0,0.002642652
1169,0.001772483,0.01,0.022461713
115,8.29E-06,0,0.011471102
562,0.000113457,0,0.020703188
165,0.000102584,0.01,0.027878462
80,0.000573218,0.01,0.017763736
239,0.000689207,0.01,0.004245369
1169,0.094117902,0.1,0.097350627
722,0.00015412,0,0.01916549
172,9.44E-05,0,0.016491374
628,0.004099785,0.08,0.046844577
185,1.52E-05,0,0.031784099
534,0.000518423,0,0.002618064
134,0.001495185,0,0.060106396
418,0.000116113,0,0.00531598
239,0.064305738,0.22,0.089356109
1169,0.10064026,0.1,0.379067906
252,5.91E-06,0,0.013200828
414,0.000127828,0,0.027593244
133,0.000701023,0,0.014724748
88,0.000935337,0.07,0.060821775
41,4.67E-05,0,0.030368185
187,2.44E-05,0.01,0.006036496
84,0.046389837,0.13,0.182219531
239,0.0216865,0.03,0.078441184
1169,0.066291288,0.1,0.197066355
238,0.000160692,0,0.002604997
1168,0.000614727,0.01,0.067528686
105,0.000231239,0,0.061253001
26,0.000246554,0,0.006312034
515,0.000331819,0.01,0.021920556
371,0.000109515,0,0.063995141
565,0.0005641,0,0.002879302
322,5.08E-05,0,0.012561955
254,0.000402358,0.01,0.080056046
239,0.016779974,0.12,0.302663689
1169,0.025534056,0.13,0.123553153
286,0.000339518,0.01,0.040506477
891,0.000393806,0,0.018399065
363,9.38E-05,0,0.031329391
563,0.000160968,0.02,0.024512844
152,0.000228786,0,0.005841631
267,0.718316138,0.21,0.784581179
114,0.003217267,0.05,0.089358333
1044,0.000156586,0.01,0.013906676
239,0.003184312,0,0.013089486
1169,0.00128722,0,0.01507438
254,0.001562053,0.03,0.066209191
466,8.06E-06,0.01,0.078082566
19,0.002360714,0.01,0.007448241
239,0.152643934,0.58,0.952048834
518,0.096438855,0.11,0.308770683
104,0.008090232,0.06,0.010705463
99,0.000260175,0,0.001476274
1029,0.000183243,0,0.00418391
609,1.40E-05,0,0.016683682
105,0.268939555,0.15,0.984575008
1035,0.097171389,0.13,0.355770503
156,3.51E-05,0,0.00681229
105,0.000605335,0.04,0.043083764
829,1.96E-05,0,0.001998714
368,0.001267776,0.01,0.014023557
186,0.000492754,0,0.005205749
91,0.007972687,0.03,0.063807363
577,0.003730503,0.03,0.014008956
109,0.00081583,0.02,0.011218623
219,0.000920204,0.02,0.205242715
1149,0.043886263,0.06,0.273305601
219,0.000294404,0.06,0.001094766
1149,0.002709927,0.02,0.246458944
193,3.99E-05,0,0.007491709
34,0.001818083,0,0.004342498
964,0.000542814,0,0.037091238
621,0.001528946,0,0.062027256
88,0.000215844,0,0.001658624
391,6.15E-05,0,0.000911645
229,0.00121973,0,0.011565148
1159,2.94E-05,0,0.001105355
78,0.003267361,0.02,0.083722382
1008,0.000167914,0.01,0.058011612
239,0.011343277,0.07,0.055771779
1169,0.058839031,0.13,0.098671535
239,9.03E-06,0,0.000562864
1169,0.000278506,0.01,0.048705155
104,9.41E-05,0.01,0.050187515
745,0.178581923,0.18,0.5
67,2.74E-05,0,0.016846262
876,8.01E-06,0,0.002964592
190,6.90E-05,0,0.004102258
238,1.19E-05,0,0.000587535
1168,8.84E-05,0,0.05034796
53,0.004291681,0.05,0.015797895
19,4.23E-05,0,0.033201098
195,2.54E-05,0,0.004952949
1125,0.001627145,0.2,0.012028285
549,0.002115704,0.01,0.017562987
929,3.87E-05,0,0.009661534
607,1.25E-05,0.01,0.018379184
167,0.001191035,0.02,0.021746014
499,2.29E-05,0,0.001911646
109,0.000630716,0.02,0.032267269
45,0.000461821,0,0.004620785
769,0.003976119,0,0.06400975
340,0.000112285,0,0.019024306
873,0.000190807,0,0.009965019
163,1.67E-05,0.02,0.030701085
238,0.000124363,0,0.0042691
1168,0.000885761,0,0.006270716
237,5.63E-06,0,0.00102583
